date,returns
2023-06-07,0.02431759625874649
2023-06-08,0.03839584944115332
2023-06-09,0.012742603329369499
2023-06-10,-0.007578444780225914
2023-06-11,-0.01631799123421386
2023-06-12,0.014394820584214844
2023-06-13,0.00011850320264945763
2023-06-14,-0.01590354309058431
2023-06-15,-0.005634757948404168
2023-06-16,-0.03001154025185617
2023-06-17,0.02803917270684797
2023-06-18,-0.03750582412208598
2023-06-19,0.015116751961118413
2023-06-20,0.016747115020687955
2023-06-21,-0.012059775520110966
2023-06-22,-0.013555748438331074
2023-06-23,0.03195002433707857
2023-06-24,0.008554786521698629
2023-06-25,-0.002967879849648441
2023-06-26,-0.0020254137551928434
2023-06-27,0.012250537685077953
2023-06-28,-0.012183589862111212
2023-06-29,-0.03156290620719666
2023-06-30,0.014628273104220813
2023-07-01,-0.006771812994960228
2023-07-02,-0.01549160687217993
2023-07-03,-0.01429343075686835
2023-07-04,0.02650654294817846
2023-07-05,0.002382802729071982
2023-07-06,0.005916807936622724
2023-07-07,0.004236504648284854
2023-07-08,-0.01968982449389996
2023-07-09,0.020881613689308385
2023-07-10,0.008573230916492506
2023-07-11,-0.013533042548435025
2023-07-12,0.0143246290810853
2023-07-13,0.01623137996336237
2023-07-14,-0.02233003275951397
2023-07-15,-0.008685152513436906
2023-07-16,0.021457828585115857
2023-07-17,-0.001063858690107059
2023-07-18,-0.021493846610686564
2023-07-19,-0.007218769546441531
2023-07-20,0.032519789585028096
2023-07-21,0.0006035101111556048
2023-07-22,0.003500945064946208
2023-07-23,-0.036352933833407486
2023-07-24,0.0015977272873534433
2023-07-25,-0.021576865900596338
2023-07-26,-0.0021172709713283837
2023-07-27,0.033089756955837005
2023-07-28,0.004384316602728792
2023-07-29,0.0271262201344851
2023-07-30,0.004842358970434544
2023-07-31,0.003786148246562055
2023-08-01,0.027692718020967507
2023-08-02,-0.007561277938885562
2023-08-03,0.012820901569115757
2023-08-04,0.00963053023244441
2023-08-05,-0.012806115856279408
2023-08-06,0.013224243625983364
2023-08-07,0.012593256334850351
2023-08-08,-0.004446155965482302
2023-08-09,0.0070573235676141145
2023-08-10,-0.010435499351272142
2023-08-11,-0.01921792872945568
2023-08-12,-0.0012906271933754195
2023-08-13,0.03357190229514176
2023-08-14,-0.013992159209107338
2023-08-15,7.951245246720462e-05
2023-08-16,0.04683916517553075
2023-08-17,-0.015481724144424646
2023-08-18,-0.0037784167049383665
2023-08-19,-0.004328703334795322
2023-08-20,0.014460737476712176
2023-08-21,0.020020855303963137
2023-08-22,0.010922170092778214
2023-08-23,-0.0050960920316177345
2023-08-24,0.007992575519733076
2023-08-25,-0.004811481160634447
2023-08-26,0.015196356987364379
2023-08-27,-0.003365885332763919
2023-08-28,-0.001720089237813789
2023-08-29,0.009164045454189248
2023-08-30,0.015608159913828197
2023-08-31,-0.014938925196892468
2023-09-01,0.007857000950766845
2023-09-02,0.010472832754484043
2023-09-03,-0.018556763509725724
2023-09-04,0.016886296365920424
2023-09-05,-0.019158396171829135
2023-09-06,-0.019610694392263803
2023-09-07,-0.00518863189207464
2023-09-08,-0.021775457094681518
2023-09-09,-0.030578801769957652
2023-09-10,-0.00020548491735671064
2023-09-11,-0.02010801748882887
2023-09-12,-0.0002830736749809578
2023-09-13,0.012733418952714237
2023-09-14,-0.0004483542423411891
2023-09-15,0.024737820245370683
2023-09-16,-0.02659023262380289
2023-09-17,0.01246775620722131
2023-09-18,0.010195490667567154
2023-09-19,-0.01446224726709558
2023-09-20,-0.003227667855244422
2023-09-21,-0.021135389813071233
2023-09-22,-0.01641112875387133
2023-09-23,-0.0037403780011528837
2023-09-24,-0.006125667311421922
2023-09-25,-0.009140817441040405
2023-09-26,-0.017433838128222804
2023-09-27,0.031190835274227273
2023-09-28,0.004233001281139719
2023-09-29,-0.015168431673873049
2023-09-30,0.009172287424535769
2023-10-01,0.035743357974321766
2023-10-02,0.0165515505057086
2023-10-03,-0.004934523361912151
2023-10-04,-0.003792563800289514
2023-10-05,0.0025318510421385412
2023-10-06,0.014103189652220668
2023-10-07,0.026160004845445128
2023-10-08,-0.009290677500534033
2023-10-09,0.037782399577580436
2023-10-10,0.0015057735432368752
2023-10-11,0.012108865991838809
2023-10-12,0.011684883148470052
2023-10-13,-0.028177243203300114
2023-10-14,-0.008919232644301929
2023-10-15,0.03251751921635229
2023-10-16,-0.00010247929989944731
2023-10-17,-0.03809163054371943
2023-10-18,0.007075276977718462
2023-10-19,0.026572141117310374
2023-10-20,-0.032264751036738724
2023-10-21,0.005392818715820934
2023-10-22,0.01312989370056374
2023-10-23,-0.015295868488219835
2023-10-24,0.012584316491476908
2023-10-25,-0.014257968809500787
2023-10-26,0.007353509993294854
2023-10-27,0.010984394800362717
