date,returns
2023-03-15,0.0140712132423824
2023-03-16,0.0008924872499966134
2023-03-17,-0.010413822857748388
2023-03-18,0.012251745669317684
2023-03-19,-0.01984277809748802
2023-03-20,0.014750982458026278
2023-03-21,0.015802788663974842
2023-03-22,0.004204227610718593
2023-03-23,-0.000521205890809385
2023-03-24,-0.03789566476776068
2023-03-25,0.0009918670497732957
2023-03-26,-0.02000026634698938
2023-03-27,0.009974083382714436
2023-03-28,-0.0058166668283672306
2023-03-29,-0.023284404955895965
2023-03-30,-0.030403840509691443
2023-03-31,0.02674520704450137
2023-04-01,0.0006278930596374114
2023-04-02,-0.006632426563010869
2023-04-03,0.03136310334787912
2023-04-04,-0.005145978701704678
2023-04-05,-0.03168849650231097
2023-04-06,0.02574065330513263
2023-04-07,0.0011835888072505437
2023-04-08,-0.02763836143587534
2023-04-09,0.021388229361126537
2023-04-10,-0.0055019799456123095
2023-04-11,-0.005514122103267085
2023-04-12,0.01868172294773175
2023-04-13,-0.01716095919605865
2023-04-14,0.0007015881708815359
2023-04-15,0.02019077049973236
2023-04-16,-0.013568283077035906
2023-04-17,0.027255467957753816
2023-04-18,0.006989354063708167
2023-04-19,-0.0204216784387045
2023-04-20,-0.01026674582376315
2023-04-21,0.007266741957725939
2023-04-22,0.004015632742581436
2023-04-23,-0.016335179134137356
2023-04-24,0.006666664723486534
2023-04-25,-0.0010849761400142737
2023-04-26,-0.017458134277677798
2023-04-27,-0.02506030661317956
2023-04-28,-0.03514464752400324
2023-04-29,-0.03089484598646068
2023-04-30,-0.013565121260379889
2023-05-01,0.037218355118910515
2023-05-02,-0.02243942665581047
2023-05-03,0.011639374303220503
2023-05-04,-0.03209046121725672
2023-05-05,-0.02849241449137663
2023-05-06,0.013357134658225252
2023-05-07,-0.02582981150446333
2023-05-08,-0.009541465648113784
2023-05-09,0.0063612272680948975
2023-05-10,0.007108272430863584
2023-05-11,0.005238805911310661
2023-05-12,-0.020717859338042596
2023-05-13,-0.02239013520072239
2023-05-14,-0.0266648899967745
2023-05-15,0.018407556483029722
2023-05-16,-0.01738223494241693
2023-05-17,-0.02704203757206028
2023-05-18,-0.02561992386534683
2023-05-19,-0.029002654504722798
2023-05-20,-0.013841343866114946
2023-05-21,0.016259122958791967
2023-05-22,0.02893032206851096
2023-05-23,0.0385636714476717
2023-05-24,0.00191604539039688
2023-05-25,0.004638574978206393
2023-05-26,-0.007021093612999321
2023-05-27,0.056268156842331385
2023-05-28,0.009028020212949303
2023-05-29,-0.019273070560635926
2023-05-30,-0.004691545516038121
2023-05-31,0.03568867815843657
2023-06-01,0.002642633247418129
2023-06-02,0.006933911650839097
2023-06-03,-0.0006044753536767026
2023-06-04,0.0039510925732419745
2023-06-05,-0.031830475001094594
2023-06-06,-0.013431413212332296
2023-06-07,-0.0009944485150583692
2023-06-08,-0.025050142302685402
2023-06-09,-0.005872751553309678
2023-06-10,0.008044672817923867
2023-06-11,-0.002531399390467805
2023-06-12,0.003037462380241609
2023-06-13,-0.032732814693702386
2023-06-14,0.03135580638821217
2023-06-15,-0.016731580566643277
2023-06-16,-0.03710397156076094
2023-06-17,-0.02575574664049519
2023-06-18,0.03926242831698516
2023-06-19,-0.01349652168316923
2023-06-20,-0.001409095380570951
2023-06-21,0.008269892561148986
2023-06-22,0.0032110114369725234
2023-06-23,-0.024006533470922808
2023-06-24,0.015218478048436405
2023-06-25,-0.0035090726741976996
2023-06-26,-0.005723753439772599
2023-06-27,-0.0014004192263514595
2023-06-28,0.014797334503976812
2023-06-29,-0.037585287182046685
2023-06-30,0.02805929028140091
2023-07-01,-0.008321738822100726
2023-07-02,-0.01196357710089012
2023-07-03,-0.011814907514103636
2023-07-04,-0.012289870084795778
2023-07-05,0.0290872401566095
2023-07-06,-0.002717527654973562
2023-07-07,-0.011934387376468387
2023-07-08,0.01116979442127454
2023-07-09,-0.017174739174266162
2023-07-10,0.017730911144364602
2023-07-11,-0.013299534023138352
2023-07-12,0.0030530374404329173
2023-07-13,-0.017808114346019047
2023-07-14,0.009248972818752687
2023-07-15,-0.014651211862926642
2023-07-16,0.0010903525749327337
2023-07-17,-0.02124898401420544
2023-07-18,-0.0032456488706078513
2023-07-19,-0.02849614603488221
2023-07-20,0.006989243459093316
2023-07-21,0.0108900777649228
2023-07-22,-0.014632373673803083
2023-07-23,-0.024114535512999795
2023-07-24,-0.004360035005262068
2023-07-25,0.005053886952510536
2023-07-26,-0.0022321227638869255
2023-07-27,-0.011587529661957507
2023-07-28,0.02297145789366925
2023-07-29,0.0035133742854557485
2023-07-30,-0.009799873224349517
2023-07-31,-0.016511560727829323
2023-08-01,0.013898162721432504
2023-08-02,0.012925641981055851
2023-08-03,0.0037838588512357284
2023-08-04,-0.017215002718353675
2023-08-05,0.003309633851565496
2023-08-06,-0.016423517038905627
2023-08-07,-0.0015266371591839427
2023-08-08,-0.020527391485869833
2023-08-09,0.006215471132817231
2023-08-10,-0.013731344715129934
2023-08-11,-0.022250659627110828
2023-08-12,-0.010499424517331516
2023-08-13,-0.027530425465255158
2023-08-14,0.02184964502320136
2023-08-15,0.01177641733418248
2023-08-16,-0.004175606641752985
2023-08-17,0.02097167797071755
2023-08-18,-0.022236858974989872
2023-08-19,0.0011419759438675583
2023-08-20,0.009706230026332209
2023-08-21,-0.0001818021973952534
2023-08-22,-0.01754365345962223
2023-08-23,-0.013434933998790186
2023-08-24,-0.0009790625491206228
2023-08-25,-0.009309196171511807
2023-08-26,0.004756197183244634
2023-08-27,-0.02212738143086313
2023-08-28,-0.0014994321993601816
2023-08-29,-0.018327703702312893
2023-08-30,0.005984833097216415
2023-08-31,-0.010408393563915829
2023-09-01,-0.012733874868409809
2023-09-02,0.0019112870539302986
2023-09-03,-0.008742477545574718
2023-09-04,0.01072750429472602
2023-09-05,-0.050482501906449206
2023-09-06,-0.003233687316925606
2023-09-07,-0.017397265462890478
2023-09-08,-0.019198576868831006
2023-09-09,0.0004619008134016019
2023-09-10,-0.009911873366366078
2023-09-11,0.043235475505074
2023-09-12,0.00045781204589723516
2023-09-13,-0.0077596766251735
2023-09-14,0.016812529384622844
2023-09-15,-0.018223928798738628
2023-09-16,0.01523326846942809
2023-09-17,0.03409652429412012
2023-09-18,-0.002350437406042038
2023-09-19,-0.025865958138179754
2023-09-20,0.01121798467127243
2023-09-21,0.007358480277778458
2023-09-22,-0.03936015818905769
2023-09-23,0.03635826592295234
2023-09-24,-0.02241762165941818
2023-09-25,0.0037837341438419873
2023-09-26,0.016793608002802673
2023-09-27,0.006845983437457458
2023-09-28,-0.010423167990448276
2023-09-29,0.012801434573514427
2023-09-30,-0.021067739471116
2023-10-01,0.013097452724433594
2023-10-02,0.034188114131587455
2023-10-03,0.019884413858019843
2023-10-04,0.0049990156348318805
2023-10-05,-0.011959838484480808
2023-10-06,-0.009974368200042055
2023-10-07,0.007456187459758253
2023-10-08,0.011954536154174699
2023-10-09,-0.000972834645955514
2023-10-10,0.027649211308673535
2023-10-11,-0.004720518784949626
2023-10-12,0.014261845649749074
2023-10-13,-0.013718220999768476
2023-10-14,-0.0011459598307559141
2023-10-15,-0.004642108585635373
2023-10-16,0.007084777243770636
2023-10-17,0.013107659800907648
2023-10-18,-0.014421834815000359
2023-10-19,0.0267260087824297
2023-10-20,-0.016679820049859455
2023-10-21,-0.002496060391109805
2023-10-22,-0.02384085013388186
2023-10-23,0.024391683537225657
2023-10-24,-0.00876531567397835
2023-10-25,0.02323965725800283
2023-10-26,0.0067900851418138865
2023-10-27,0.007962250612374983
