date,returns
2023-05-09,-0.008030917987211042
2023-05-10,0.020366015382248883
2023-05-11,0.02501983301078204
2023-05-12,0.011657943064672648
2023-05-13,0.004254050195151251
2023-05-14,-0.0028824910241102074
2023-05-15,0.022335432814397944
2023-05-16,0.016358149527437325
2023-05-17,0.04411433617083307
2023-05-18,0.021171940162391614
2023-05-19,0.012523663165434183
2023-05-20,-0.008445511032501372
2023-05-21,0.022590688526389503
2023-05-22,0.02334333200859589
2023-05-23,0.022085329505839035
2023-05-24,-0.03310940196278997
2023-05-25,-0.014031120927489172
2023-05-26,0.008619765057908683
2023-05-27,-0.02624898492231852
2023-05-28,0.011524512661024233
2023-05-29,0.001210066209997635
2023-05-30,0.03446005063184689
2023-05-31,0.034574070789973196
2023-06-01,-0.001204885346598943
2023-06-02,-0.01821478746458767
2023-06-03,-0.0013074348824789533
2023-06-04,0.0025790537155632874
2023-06-05,0.00793390297930305
2023-06-06,0.004619670619382788
2023-06-07,0.002055093455252681
2023-06-08,-0.011750907578527616
2023-06-09,0.016486376552653413
2023-06-10,0.0014063632108857024
2023-06-11,0.0051111643648020745
2023-06-12,-0.0025207040885399444
2023-06-13,0.0027770683851948575
2023-06-14,0.006714034649048523
2023-06-15,-0.004645566663045608
2023-06-16,0.014080268345517967
2023-06-17,-0.012599288973474966
2023-06-18,0.031673970942851334
2023-06-19,3.212591771632281e-05
2023-06-20,-0.007507712471957187
2023-06-21,0.015286591061013145
2023-06-22,-0.020067818817018163
2023-06-23,0.003864742172744252
2023-06-24,-0.016870980341124563
2023-06-25,-0.013256318986354326
2023-06-26,-0.010505037742458503
2023-06-27,0.03622682415390978
2023-06-28,0.005114726240246029
2023-06-29,0.02042422501913133
2023-06-30,-0.00759412263856124
2023-07-01,-0.003775466507480005
2023-07-02,-0.021740094124049033
2023-07-03,-0.019655750800411008
2023-07-04,-0.032923323431523856
2023-07-05,0.015333365663650806
2023-07-06,0.014143213510960057
2023-07-07,-0.02245528599711771
2023-07-08,-0.010262411649425476
2023-07-09,0.015317826054272858
2023-07-10,-0.022948747643119417
2023-07-11,-0.010154177823181884
2023-07-12,0.0065835881235097255
2023-07-13,0.024950941288627695
2023-07-14,-0.024588642705394414
2023-07-15,-0.004345598900340637
2023-07-16,-0.03354571364758951
2023-07-17,0.016605978272697174
2023-07-18,0.005987741611772144
2023-07-19,0.002617543446900474
2023-07-20,-0.0020197860022041574
2023-07-21,-0.0009543319593499187
2023-07-22,-0.027904257245611932
2023-07-23,-0.002810440916197382
2023-07-24,0.0005495675660395442
2023-07-25,-0.015110850550017537
2023-07-26,0.01323691455282562
2023-07-27,0.004396328258273483
2023-07-28,-0.00629479720677228
2023-07-29,-0.004771954175113994
2023-07-30,-0.00624521942223616
2023-07-31,-0.010620423883174553
2023-08-01,0.034528017792133964
2023-08-02,0.002021378055234659
2023-08-03,0.0018071863727987271
2023-08-04,0.04002175490161725
2023-08-05,0.022329457840378597
2023-08-06,-0.006494259222421033
2023-08-07,0.03426278274150206
2023-08-08,0.007802442713509568
2023-08-09,-0.00532157168571539
2023-08-10,0.022775717665066513
2023-08-11,-0.008290051489600339
2023-08-12,0.01426638565186911
2023-08-13,-0.02335806362174082
2023-08-14,-0.0418100241005721
2023-08-15,-0.016582299519407928
2023-08-16,0.004660635121880954
2023-08-17,-0.0009888285462256448
2023-08-18,-0.03984724255967933
2023-08-19,0.012736027805199657
2023-08-20,-0.026529735281997115
2023-08-21,0.007012199068938262
2023-08-22,-0.007022502088062551
2023-08-23,0.026310786983283097
2023-08-24,0.023839682936296003
2023-08-25,0.002872398159324163
2023-08-26,-0.018206674733686937
2023-08-27,0.011860812301020067
2023-08-28,0.006588584387067732
2023-08-29,0.02459380132547636
2023-08-30,0.01647799583305804
2023-08-31,-0.009386472214103431
2023-09-01,-0.01449027198054674
2023-09-02,-0.016260592639509103
2023-09-03,-0.002939474414829936
2023-09-04,-0.02055730137130515
2023-09-05,-0.0037810815982482625
2023-09-06,0.0007451142055895705
2023-09-07,-0.003343401833130429
2023-09-08,0.003747946209583026
2023-09-09,0.008190318754257447
2023-09-10,0.0033975128348912227
2023-09-11,0.041034287309924596
2023-09-12,-0.017512438221622014
2023-09-13,0.01438808655524771
2023-09-14,0.02623385853768969
2023-09-15,0.015835824237231524
2023-09-16,0.004331085915901672
2023-09-17,-0.014197007544164838
2023-09-18,-0.013022240528871321
2023-09-19,0.02641744882901706
2023-09-20,-0.015221434464897928
2023-09-21,-0.007406577864765848
2023-09-22,-0.008697694541226734
2023-09-23,-0.012556203546283382
2023-09-24,0.027207648409134692
2023-09-25,0.020286363303204838
2023-09-26,-0.037516506475808425
2023-09-27,-0.004694661900700664
2023-09-28,0.02556739713033803
2023-09-29,0.026061090794442188
2023-09-30,-0.019843889644428504
2023-10-01,0.0011850288204572064
2023-10-02,0.003976510473914898
2023-10-03,0.02684582553345706
2023-10-04,-0.0029644952615350386
2023-10-05,-0.005917654143294006
2023-10-06,-0.0237344681961079
2023-10-07,-0.007364779219011018
2023-10-08,-0.03933879782495993
2023-10-09,0.004863798794840323
2023-10-10,0.008716045987103401
2023-10-11,0.019779468448022943
2023-10-12,-0.009763727589438735
2023-10-13,0.008673520595569978
2023-10-14,0.014687287170044853
2023-10-15,-0.012278732036925753
2023-10-16,-0.010820601400951368
2023-10-17,0.011339122102120899
2023-10-18,0.02137014942320123
2023-10-19,-0.002019645181501151
2023-10-20,-0.028090730206132508
2023-10-21,0.02046119411207254
2023-10-22,-0.004778939220495392
2023-10-23,-0.002592643467536092
2023-10-24,0.02306067375828954
2023-10-25,-0.02425167130127701
2023-10-26,0.023797798832165675
2023-10-27,-0.009061591989591826
